,open,high,low,close,volume,&-s_close,&-s_close_mean,&-s_close_std,target_roi,do_predict,%%-tenkan_sen,%%-kijun_sen,%%-senkou_a,%%-senkou_b,%%-cloud_green,%%-cloud_red,%%-fan_magnitude,%%-fan_magnitude_gain,enter_long,enter_short,exit_long,exit_short
73356,238.50308236817185,238.79,238.15,238.26,52464.13,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.755,239.61,239.6925,239.055,True,False,1.0,1.0,0,0,1,0
73357,238.48904118408592,238.91,238.18,238.73,46478.53,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.755,239.63,239.6925,239.055,True,False,1.0,1.0,0,0,1,0
73358,238.50327059204295,239.23,238.50327059204295,239.22,128225.82,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.755,239.66,239.6925,239.175,True,False,1.0,1.0,0,0,1,0
73359,238.74163529602149,239.94,238.74163529602149,239.58,152291.47,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.89499999999998,239.695,239.6925,239.175,True,False,1.0,1.0,0,0,1,0
73360,239.11831764801076,240.03,239.11831764801076,239.99,86839.22,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.94,239.76,239.6925,239.175,True,False,1.0,1.0,0,0,0,0
73361,239.4541588240054,240.03,239.4541588240054,239.66,87417.69,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.94,239.765,239.6925,239.175,True,False,1.0,1.0,0,0,1,0
73362,239.62707941200267,239.97,239.4,239.46,92004.49,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.94,239.78,239.705,239.175,True,False,1.0,1.0,0,0,1,0
73363,239.62478970600134,240.39,239.14,239.99,203025.92,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.12,239.8,239.705,239.175,True,False,1.0,1.0,0,0,0,0
73364,239.68489485300069,240.97,239.68489485300069,240.69,171761.65,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.41,239.8,239.7375,239.175,True,False,1.0,1.0,0,0,0,0
73365,240.03869742650033,241.23,240.03869742650033,241.2,143225.96,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64,239.8,239.77,239.175,True,False,1.0,1.0,0,0,0,0
73366,240.45934871325017,241.23,240.14,240.24,134285.66,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64,239.8,239.785,239.175,True,False,1.0,1.0,0,0,0,0
73367,240.57967435662508,240.57967435662508,239.58,240.14,192360.13,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64,239.8,239.8325,239.175,True,False,1.0,1.0,0,0,0,0
73368,240.32233717831252,240.49,239.74,240.01,119936.04,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64,239.8,239.8325,239.175,True,False,1.0,1.0,0,0,0,0
73369,240.20991858915625,240.20991858915625,239.75,240.0,93875.87,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64,239.8,239.8325,239.175,True,False,1.0,1.0,0,0,0,0
73370,240.09495929457813,240.78,239.88,240.59,67519.53,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64,239.8,239.8325,239.175,True,False,1.0,1.0,0,0,0,0
73371,240.20372964728907,241.0,240.20372964728907,240.78,100576.66,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64,239.8,239.8325,239.175,True,False,1.0,1.0,0,0,0,0
73372,240.46811482364456,241.12,240.42,240.49,122152.61,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64,239.8,239.8325,239.175,True,False,1.0,1.0,0,0,0,0
73373,240.58530741182227,241.13,240.49,241.08,79094.65,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.64499999999998,239.8,239.8325,239.175,True,False,1.0,1.0,0,0,0,0
73374,240.69140370591114,241.4,240.69140370591114,241.28,136462.07,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.775,239.8,239.5725,239.175,True,False,1.0,1.0,0,0,0,0
73375,240.95195185295557,241.32,240.74,240.74,94598.33,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.775,239.805,239.48976113992921,239.175,True,False,1.0,1.0,0,0,0,0
73376,240.98472592647778,240.98472592647778,240.39,240.42,124873.43,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.79000000000002,239.805,239.3925,239.175,True,False,1.0,1.0,0,0,0,0
73377,240.7936129632389,240.7936129632389,240.15,240.21,80787.53,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.9516352960215,239.805,239.3925,239.175,True,False,1.0,1.0,0,0,0,0
73378,240.58805648161945,240.67,240.07,240.38,50512.86,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.07081764801075,239.805,239.3925,239.175,True,False,1.0,1.0,0,0,0,0
73379,240.45902824080974,240.61,240.23,240.6,95777.05,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.2591588240054,239.805,239.36,239.175,True,False,1.0,1.0,0,0,0,0
73380,240.45576412040487,240.67,240.0,240.11,76724.95,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.26999999999998,239.805,239.32,239.175,True,False,1.0,1.0,0,0,0,0
73381,240.40163206020242,240.40163206020242,239.82,239.88,55311.01,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.26999999999998,239.805,239.2620763459364,239.175,True,False,1.0,1.0,0,0,0,0
73382,240.1995660301012,240.1995660301012,239.58,239.73,72424.99,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.26999999999998,239.805,239.1825,239.175,True,False,1.0,1.0,0,0,1,0
73383,239.9897830150506,239.9897830150506,239.45,239.64,64357.96,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.805,239.1825,239.175,True,False,1.0,1.0,0,0,1,0
73384,239.8136415075253,240.15,239.64,240.15,58419.18,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.805,239.1825,239.175,True,False,1.0,1.0,0,0,0,0
73385,239.85432075376264,240.21,239.84,240.12,65118.8,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.1825,239.175,True,False,1.0,1.0,0,0,0,0
73386,239.96716037688134,240.18,239.74,240.03,43580.69,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.1925,239.175,True,False,1.0,1.0,0,0,0,0
73387,239.99233018844066,240.15,239.66,240.14,45594.72,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.20749999999998,239.175,True,False,1.0,1.0,0,0,0,0
73388,239.99366509422032,240.63,239.99366509422032,240.5,67578.74,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.295,239.175,True,False,1.0,1.0,0,0,0,0
73389,240.17058254711014,241.0,240.17058254711014,240.73,120491.36,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.35,239.175,True,False,1.0,1.0,0,0,0,0
73390,240.41779127355508,241.07,240.41779127355508,241.02,127559.65,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.3525,239.175,True,False,1.0,1.0,0,0,0,0
73391,240.62014563677752,241.14,240.62014563677752,240.87,132561.23,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.36,239.175,True,False,1.0,1.0,0,0,0,0
73392,240.76632281838874,240.86,239.87,240.23,124677.11,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.46,239.175,True,False,1.0,1.0,0,0,0,0
73393,240.6106614091944,241.03,240.07,241.02,76386.8,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.425,239.625,239.60500000000002,239.175,True,False,1.0,1.0,0,0,0,0
73394,240.59908070459718,241.13,239.86,240.04,186067.25,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.385,239.625,239.72,239.175,True,False,1.0,1.0,0,0,0,0
73395,240.55579035229857,240.55579035229857,239.52,239.57,123116.28,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.295,239.625,239.72,239.175,True,False,1.0,1.0,0,0,1,0
73396,240.1828951761493,240.1828951761493,239.37,239.85,87248.02,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.255,239.625,239.72,239.175,True,False,1.0,1.0,0,0,0,0
73397,239.92519758807464,239.92519758807464,238.81,239.24,203928.5,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.975,239.625,239.72,239.175,True,False,1.0,1.0,0,0,1,0
73398,239.68384879403732,239.68384879403732,238.95,239.19,79926.62,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.975,239.625,239.72,239.175,True,False,1.0,1.0,0,0,1,0
73399,239.43317439701866,239.79,239.18,239.7,55993.57,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.975,239.625,239.72,239.175,True,False,1.0,1.0,0,0,0,0
73400,239.44908719850935,239.9,239.29,239.71,54291.92,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.975,239.625,239.72,239.375,True,False,1.0,1.0,0,0,0,0
73401,239.54954359925466,240.5,239.54954359925466,240.05,140182.79,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.975,239.625,239.72,239.49512688152805,True,False,1.0,1.0,0,0,0,0
73402,239.76477179962734,240.12,239.72,239.8,54966.78,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.975,239.625,239.7225,239.52499999999998,True,False,1.0,1.0,0,0,0,0
73403,239.84238589981368,239.91,239.34,239.58,72788.69,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.975,239.625,239.78750000000002,239.52499999999998,True,False,1.0,1.0,0,0,1,0
73404,239.74994294990685,239.74994294990685,238.82,238.85,94612.48,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.975,239.625,239.79000000000002,239.52499999999998,True,False,1.0,1.0,0,0,1,0
73405,239.48122147495343,239.48122147495343,238.2,238.44,122512.61,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.67,239.72500000000002,239.7975,239.52499999999998,True,False,1.0,1.0,0,0,1,0
73406,239.03561073747673,239.03561073747673,238.43,238.74,55193.44,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.67,239.72500000000002,239.87831764801075,239.52499999999998,True,False,1.0,1.0,0,0,1,0
73407,238.81655536873836,240.04,238.56,239.74,152052.34,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.67,239.72500000000002,239.93790882400538,239.535,True,False,1.0,1.0,0,0,0,0
73408,239.04452768436917,240.08,239.04452768436917,239.91,66721.97,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.67,239.72500000000002,240.0320794120027,239.535,True,False,1.0,1.0,0,0,0,0
73409,239.4260138421846,240.15,239.4260138421846,240.14,53849.46,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.67,239.72500000000002,240.0375,239.535,True,False,1.0,1.0,0,0,0,0
73410,239.7205069210923,240.2,239.53,239.7,53119.57,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.67,239.72500000000002,240.0375,239.535,True,False,1.0,1.0,0,0,1,0
73411,239.80775346054614,239.86,239.49,239.59,45185.13,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.665,239.72500000000002,240.0375,239.535,True,False,1.0,1.0,0,0,1,0
73412,239.73262673027307,239.73262673027307,239.33,239.34,18987.72,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.665,239.72500000000002,240.115,239.535,True,False,1.0,1.0,0,0,1,0
73413,239.60506336513654,239.76,239.15,239.76,28625.02,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.665,239.73000000000002,240.115,239.535,True,False,1.0,1.0,0,0,0,0
73414,239.55253168256826,239.95,239.51,239.94,35213.69,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.37789517614928,239.775,240.025,239.535,True,False,1.0,1.0,0,0,0,0
73415,239.67001584128414,240.17,239.67001584128414,239.99,35423.93,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.35,239.775,240.025,239.535,True,False,1.0,1.0,0,0,0,0
73416,239.8287579206421,240.98,239.8287579206421,240.92,156792.77,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.58999999999997,239.79000000000002,240.025,239.58499999999998,True,False,1.0,1.0,0,0,0,0
73417,240.14687896032103,241.47,240.14687896032103,241.16,164935.22,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,239.83499999999998,239.83499999999998,240.025,239.58499999999998,True,False,1.0,1.0,0,0,0,0
73418,240.62343948016053,241.96,240.62343948016053,241.82,182090.12,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,240.07999999999998,240.07999999999998,240.025,239.58499999999998,True,False,1.0,1.0,0,0,0,0
73419,241.07296974008025,244.0,241.07296974008025,243.68,635353.91,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,241.1,241.1,240.025,239.58499999999998,True,False,1.0,1.0,0,0,0,0
73420,241.94398487004014,244.0,241.94398487004014,243.48,242816.01,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,241.1,241.1,240.025,239.58499999999998,True,False,1.0,1.0,0,0,0,0
73421,242.74574243502008,243.6,242.74574243502008,243.2,101672.85,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,241.1,241.1,240.025,239.58499999999998,True,False,1.0,1.0,0,0,0,0
